,eef_x,eef_y,eef_z,object_x,object_y,object_z,diff_x,diff_y,diff_z,diff_obj_x,diff_obj_y,diff_obj_z,sum_x,sum_y,sum_z
205,1.5037954218175855,-0.6472507220588503,1.377984454858484,1.4964740302612343,-0.6495381882061002,1.375090704098662,-0.007321391556351253,-0.0022874661472499502,-0.0028937507598221224,0.0028088979485030308,0.00014228005948802025,-0.005040041265094386,0.10512984412060433,0.3815738446117297,0.21040438005658046
206,1.5064461576164818,-0.6470885052462483,1.3728386438412798,1.4990773207856263,-0.6493870072318779,1.3699930259686774,-0.007368836830855541,-0.002298501985629642,-0.0028456178726024017,0.00260329052439201,0.00015118097422228693,-0.0050976781299845175,0.10773313464499634,0.381725025585952,0.21550205818656498
207,1.5089763090075343,-0.647030171889,1.367488521423714,1.5015735344453822,-0.6493408458207106,1.364686510893552,-0.0074027745621521035,-0.002310673931710583,-0.002802010530162047,0.0024962136597559414,4.616141116731143e-05,-0.005306515075125473,0.11022934830475228,0.3817711869971193,0.22080857326169046
208,1.5116132155269173,-0.6469188985069569,1.3620227891180718,1.5041799919734875,-0.6492374021128694,1.3592509982001133,-0.007433223553429791,-0.0023185036059124586,-0.0027717909179585387,0.002606457528105288,0.00010344370784121093,-0.005435512693438671,0.11283580583285757,0.3818746307049605,0.22624408595512913
209,1.5142082780561688,-0.6467241919174632,1.3566620719886862,1.5067553870484058,-0.6490508875524397,1.3539062428588868,-0.0074528910077629185,-0.00232669563497645,-0.0027558291297993254,0.0025753950749183296,0.00018651456042972914,-0.00534475534122647,0.1154112009077759,0.38206114526539026,0.2315888412963556
210,1.5167407328786304,-0.646569167892583,1.3515739249792886,1.5092668402857476,-0.6489030126243956,1.3488228337728456,-0.00747389259288278,-0.00233384473181264,-0.0027510912064430126,0.0025114532373418097,0.0001478749280440228,-0.005083409086041213,0.11792265414511771,0.3822090201934343,0.2366722503823968
211,1.5193588637094146,-0.6464532549552942,1.3463177846535994,1.5118636501409934,-0.6487929007718859,1.3435705661984987,-0.0074952135684212,-0.00233964581659174,-0.0027472184551007306,0.0025968098552457963,0.0001101118525097533,-0.005252267574346936,0.12051946400036351,0.38231913204594403,0.24192451795674375
212,1.5218880254895997,-0.6463202367383182,1.3405556697926742,1.5143769406733545,-0.6486696572312798,1.3378186811001864,-0.007511084816245184,-0.002349420492961607,-0.0027369886924877296,0.0025132905323610455,0.00012324354060611054,-0.005751885098312259,0.12303275453272455,0.38244237558655014,0.247676403055056
213,1.5245306974951875,-0.6461892795340858,1.3347547160151523,1.5170035238128026,-0.6485443659230331,1.3320223502068917,-0.00752717368238498,-0.002355086388947325,-0.0027323658082605284,0.00262658313944808,0.00012529130824667778,-0.005796330893294677,0.12565933767217263,0.3825676668947968,0.2534727339483507
214,1.527159869406013,-0.6460967861952539,1.3288723796235988,1.5196141678138497,-0.6484576708895,1.3261416324939084,-0.007545701592163168,-0.0023608846942461126,-0.0027307471296904584,0.0026106440010471577,8.669503353309072e-05,-0.005880717712983374,0.1282699816732198,0.3826543619283299,0.25935345166133406
